O2 Optode #578																					
Record Time	Record Number	Sensor Status	O2Concentration [uM]	Status	AirSaturation [%]	Status	Temperature [Deg.C]	Status	CalPhase [Deg]	Status	TCPhase [Deg]	Status	C1RPh [Deg]	Status	C2RPh [Deg]	Status	C1Amp [mV]	Status	C2Amp [mV]	Status	RawTemp [mV]	Status	
2020-08-16 16.06.21	6227	(0) OK	2.291955E+02		7.270934E+01		1.495852E+01		3.449203E+01		3.449203E+01		4.161751E+01		7.125473E+00		7.918096E+02		7.496665E+02		2.913425E+02		
2020-08-16 16.07.21	6228	(0) OK	2.294888E+02		7.276303E+01		1.493357E+01		3.448808E+01		3.448808E+01		4.161610E+01		7.128021E+00		7.907308E+02		7.494362E+02		2.921679E+02		
2020-08-16 16.08.21	6229	(0) OK	2.304193E+02		7.305830E+01		1.493371E+01		3.444003E+01		3.444003E+01		4.156099E+01		7.120956E+00		7.894769E+02		7.495770E+02		2.921632E+02		
2020-08-16 16.09.21	6230	(0) OK	2.303490E+02		7.305945E+01		1.494853E+01		3.443699E+01		3.443699E+01		4.156856E+01		7.131569E+00		7.897461E+02		7.495270E+02		2.916729E+02		
2020-08-16 16.10.21	6231	(0) OK	2.292398E+02		7.271964E+01		1.495616E+01		3.449081E+01		3.449081E+01		4.161879E+01		7.127983E+00		7.913700E+02		7.493892E+02		2.914207E+02		
2020-08-16 16.11.21	6232	(0) OK	2.278996E+02		7.228432E+01		1.494965E+01		3.456332E+01		3.456332E+01		4.169551E+01		7.132195E+00		7.933630E+02		7.493524E+02		2.916359E+02		
2020-08-16 16.12.21	6233	(0) OK	2.268145E+02		7.194266E+01		1.495127E+01		3.461927E+01		3.461927E+01		4.175230E+01		7.133034E+00		7.952632E+02		7.492877E+02		2.915822E+02		
2020-08-16 16.13.21	6234	(0) OK	2.265153E+02		7.184851E+01		1.495176E+01		3.463474E+01		3.463474E+01		4.176468E+01		7.129944E+00		7.952042E+02		7.492144E+02		2.915663E+02		
2020-08-16 16.14.21	6235	(0) OK	2.270848E+02		7.202259E+01		1.494754E+01		3.460680E+01		3.460680E+01		4.173199E+01		7.125191E+00		7.944428E+02		7.492930E+02		2.917058E+02		
2020-08-16 16.15.21	6236	(0) OK	2.280630E+02		7.233298E+01		1.494763E+01		3.455572E+01		3.455572E+01		4.168179E+01		7.126076E+00		7.927574E+02		7.491780E+02		2.917026E+02		
2020-08-16 16.16.21	6237	(0) OK	2.296956E+02		7.283716E+01		1.493899E+01		3.447496E+01		3.447496E+01		4.160362E+01		7.128662E+00		7.907016E+02		7.492157E+02		2.919884E+02		
2020-08-16 16.17.21	6238	(0) OK	2.317587E+02		7.347649E+01		1.492961E+01		3.437318E+01		3.437318E+01		4.150635E+01		7.133171E+00		7.879929E+02		7.491592E+02		2.922987E+02		
2020-08-16 16.18.21	6239	(0) OK	2.320660E+02		7.358005E+01		1.493347E+01		3.435575E+01		3.435575E+01		4.147708E+01		7.121330E+00		7.866761E+02		7.492297E+02		2.921710E+02		
2020-08-16 16.19.21	6240	(0) OK	2.327306E+02		7.378739E+01		1.493138E+01		3.432283E+01		3.432283E+01		4.145612E+01		7.133286E+00		7.862597E+02		7.489796E+02		2.922403E+02		
2020-08-16 16.20.21	6241	(0) OK	2.325427E+02		7.372324E+01		1.492850E+01		3.433368E+01		3.433368E+01		4.146162E+01		7.127945E+00		7.860737E+02		7.490038E+02		2.923354E+02		
2020-08-16 16.21.21	6242	(0) OK	2.326183E+02		7.375291E+01		1.493208E+01		3.432823E+01		3.432823E+01		4.145886E+01		7.130630E+00		7.867878E+02		7.491226E+02		2.922172E+02		
2020-08-16 16.22.21	6243	(0) OK	2.325544E+02		7.372719E+01		1.492866E+01		3.433302E+01		3.433302E+01		4.145815E+01		7.125130E+00		7.864441E+02		7.493190E+02		2.923301E+02		
2020-08-16 16.23.21	6244	(0) OK	2.334384E+02		7.400023E+01		1.492413E+01		3.429013E+01		3.429013E+01		4.141243E+01		7.122299E+00		7.847368E+02		7.492417E+02		2.924800E+02		
2020-08-16 16.24.21	6245	(0) OK	2.345416E+02		7.435916E+01		1.492988E+01		3.423178E+01		3.423178E+01		4.135977E+01		7.127991E+00		7.835560E+02		7.489958E+02		2.922899E+02		
2020-08-16 16.25.21	6246	(0) OK	2.339184E+02		7.416742E+01		1.493349E+01		3.426163E+01		3.426163E+01		4.139313E+01		7.131493E+00		7.844329E+02		7.492755E+02		2.921703E+02		
2020-08-16 16.26.21	6247	(0) OK	2.314536E+02		7.341970E+01		1.495477E+01		3.437750E+01		3.437750E+01		4.150598E+01		7.128479E+00		7.875366E+02		7.491279E+02		2.914667E+02		
2020-08-16 16.27.21	6248	(0) OK	2.300862E+02		7.300418E+01		1.496630E+01		3.444254E+01		3.444254E+01		4.157127E+01		7.128731E+00		7.903109E+02		7.491531E+02		2.910851E+02		
2020-08-16 16.28.21	6249	(0) OK	2.287142E+02		7.256767E+01		1.496555E+01		3.451382E+01		3.451382E+01		4.164786E+01		7.134041E+00		7.921393E+02		7.492813E+02		2.911100E+02		
2020-08-16 16.29.21	6250	(0) OK	2.284603E+02		7.248184E+01		1.496219E+01		3.452850E+01		3.452850E+01		4.166025E+01		7.131744E+00		7.926718E+02		7.489385E+02		2.912210E+02		
2020-08-16 16.30.21	6251	(0) OK	2.284323E+02		7.246277E+01		1.495568E+01		3.453289E+01		3.453289E+01		4.166277E+01		7.129875E+00		7.925430E+02		7.492423E+02		2.914366E+02		
2020-08-16 16.31.21	6252	(0) OK	2.291221E+02		7.266380E+01		1.494441E+01		3.450218E+01		3.450218E+01		4.162537E+01		7.123184E+00		7.911606E+02		7.489844E+02		2.918093E+02		
2020-08-16 16.32.21	6253	(0) OK	2.299367E+02		7.292713E+01		1.494753E+01		3.445868E+01		3.445868E+01		4.158966E+01		7.130981E+00		7.903604E+02		7.488515E+02		2.917061E+02		
2020-08-16 16.33.21	6254	(0) OK	2.297460E+02		7.288272E+01		1.495772E+01		3.446394E+01		3.446394E+01		4.159982E+01		7.135880E+00		7.909348E+02		7.489812E+02		2.913690E+02		
2020-08-16 16.34.21	6255	(0) OK	2.291390E+02		7.268752E+01		1.495606E+01		3.449606E+01		3.449606E+01		4.162424E+01		7.128174E+00		7.917847E+02		7.490234E+02		2.914238E+02		
2020-08-16 16.35.21	6256	(0) OK	2.279903E+02		7.234219E+01		1.496822E+01		3.455024E+01		3.455024E+01		4.167769E+01		7.127449E+00		7.928973E+02		7.491293E+02		2.910216E+02		
2020-08-16 16.36.21	6257	(0) OK	2.275831E+02		7.221745E+01		1.497110E+01		3.457017E+01		3.457017E+01		4.169969E+01		7.129524E+00		7.940195E+02		7.489609E+02		2.909265E+02		
2020-08-16 16.37.21	6258	(0) OK	2.273035E+02		7.213137E+01		1.497277E+01		3.458401E+01		3.458401E+01		4.171275E+01		7.128746E+00		7.945958E+02		7.491657E+02		2.908711E+02		
2020-08-16 16.38.21	6259	(0) OK	2.268844E+02		7.200683E+01		1.497822E+01		3.460348E+01		3.460348E+01		4.173582E+01		7.132347E+00		7.950055E+02		7.490009E+02		2.906910E+02		
2020-08-16 16.39.21	6260	(0) OK	2.269657E+02		7.203308E+01		1.497852E+01		3.459909E+01		3.459909E+01		4.172604E+01		7.126953E+00		7.943405E+02		7.490004E+02		2.906809E+02		
2020-08-16 16.40.21	6261	(0) OK	2.278160E+02		7.230348E+01		1.497884E+01		3.455454E+01		3.455454E+01		4.168752E+01		7.132973E+00		7.937132E+02		7.490681E+02		2.906703E+02		
2020-08-16 16.41.21	6262	(0) OK	2.274188E+02		7.217533E+01		1.497752E+01		3.457585E+01		3.457585E+01		4.170369E+01		7.127838E+00		7.936242E+02		7.490089E+02		2.907141E+02		
2020-08-16 16.42.21	6263	(0) OK	2.281904E+02		7.241371E+01		1.497336E+01		3.453751E+01		3.453751E+01		4.166360E+01		7.126091E+00		7.927516E+02		7.490040E+02		2.908518E+02		
2020-08-16 16.43.21	6264	(0) OK	2.295406E+02		7.284501E+01		1.497515E+01		3.446672E+01		3.446672E+01		4.159502E+01		7.128296E+00		7.904199E+02		7.489188E+02		2.907926E+02		
2020-08-16 16.44.21	6265	(0) OK	2.296606E+02		7.287222E+01		1.496825E+01		3.446362E+01		3.446362E+01		4.159636E+01		7.132736E+00		7.901503E+02		7.488382E+02		2.910206E+02		
2020-08-16 16.45.21	6266	(0) OK	2.313667E+02		7.340891E+01		1.496532E+01		3.437721E+01		3.437721E+01		4.151118E+01		7.133972E+00		7.880944E+02		7.488055E+02		2.911177E+02		
2020-08-16 16.46.21	6267	(0) OK	2.306553E+02		7.320612E+01		1.497981E+01		3.440720E+01		3.440720E+01		4.153436E+01		7.127167E+00		7.882897E+02		7.490624E+02		2.906383E+02		
2020-08-16 16.47.21	6268	(0) OK	2.286314E+02		7.257462E+01		1.498673E+01		3.450860E+01		3.450860E+01		4.163556E+01		7.126961E+00		7.914648E+02		7.489955E+02		2.904094E+02		
2020-08-16 16.48.21	6269	(0) OK	2.242538E+02		7.119239E+01		1.499148E+01		3.473613E+01		3.473613E+01		4.186450E+01		7.128372E+00		7.983784E+02		7.487915E+02		2.902524E+02		
2020-08-16 16.49.21	6270	(0) OK	2.226766E+02		7.069145E+01		1.499133E+01		3.482018E+01		3.482018E+01		4.195485E+01		7.134666E+00		8.011876E+02		7.488810E+02		2.902573E+02		
2020-08-16 16.50.21	6271	(0) OK	2.207692E+02		7.008023E+01		1.498758E+01		3.492435E+01		3.492435E+01		4.205219E+01		7.127838E+00		8.046066E+02		7.491522E+02		2.903812E+02		
2020-08-16 16.51.21	6272	(0) OK	2.191062E+02		6.955730E+01		1.499089E+01		3.501301E+01		3.501301E+01		4.214735E+01		7.134346E+00		8.070435E+02		7.490765E+02		2.902719E+02		
2020-08-16 16.52.21	6273	(0) OK	2.183092E+02		6.929948E+01		1.498768E+01		3.505794E+01		3.505794E+01		4.219408E+01		7.136139E+00		8.087427E+02		7.488397E+02		2.903779E+02		
2020-08-16 16.53.21	6274	(0) OK	2.167870E+02		6.881304E+01		1.498550E+01		3.514246E+01		3.514246E+01		4.227287E+01		7.130409E+00		8.106102E+02		7.488385E+02		2.904501E+02		
2020-08-16 16.54.21	6275	(0) OK	2.167834E+02		6.881818E+01		1.498971E+01		3.514075E+01		3.514075E+01		4.226900E+01		7.128242E+00		8.111840E+02		7.488419E+02		2.903108E+02		
2020-08-16 16.55.21	6276	(0) OK	2.178287E+02		6.915134E+01		1.499060E+01		3.508292E+01		3.508292E+01		4.221260E+01		7.129684E+00		8.089475E+02		7.491040E+02		2.902815E+02		
2020-08-16 16.56.21	6277	(0) OK	2.206365E+02		7.004034E+01		1.498904E+01		3.493085E+01		3.493085E+01		4.206210E+01		7.131248E+00		8.044841E+02		7.488186E+02		2.903331E+02		
2020-08-16 16.57.21	6278	(0) OK	2.251530E+02		7.146171E+01		1.498104E+01		3.469324E+01		3.469324E+01		4.182219E+01		7.128944E+00		7.965972E+02		7.488782E+02		2.905976E+02		
2020-08-16 16.58.21	6279	(0) OK	2.292698E+02		7.268356E+01		1.492718E+01		3.450228E+01		3.450228E+01		4.162276E+01		7.120476E+00		7.913684E+02		7.492314E+02		2.923792E+02		
2020-08-16 16.59.21	6280	(0) OK	2.376801E+02		7.533758E+01		1.491966E+01		3.407931E+01		3.407931E+01		4.120470E+01		7.125389E+00		7.779960E+02		7.485895E+02		2.926278E+02		
2020-08-16 17.00.21	6281	(0) OK	2.416584E+02		7.658622E+01		1.491224E+01		3.388696E+01		3.388696E+01		4.101637E+01		7.129417E+00		7.725090E+02		7.486793E+02		2.928732E+02		
2020-08-16 17.01.21	6282	(0) OK	2.428075E+02		7.692918E+01		1.489951E+01		3.383680E+01		3.383680E+01		4.097456E+01		7.137764E+00		7.715571E+02		7.488453E+02		2.932944E+02		
2020-08-16 17.02.21	6283	(0) OK	2.424971E+02		7.689052E+01		1.493538E+01		3.383588E+01		3.383588E+01		4.096629E+01		7.130409E+00		7.709173E+02		7.489829E+02		2.921081E+02		
2020-08-16 17.03.21	6284	(0) OK	2.422684E+02		7.679252E+01		1.492004E+01		3.385381E+01		3.385381E+01		4.098151E+01		7.127693E+00		7.720905E+02		7.493713E+02		2.926155E+02		
2020-08-16 17.04.21	6285	(0) OK	2.435628E+02		7.719388E+01		1.491469E+01		3.379352E+01		3.379352E+01		4.092526E+01		7.131744E+00		7.694648E+02		7.490400E+02		2.927922E+02		
2020-08-16 17.05.21	6286	(0) OK	2.449959E+02		7.763931E+01		1.490949E+01		3.372689E+01		3.372689E+01		4.085245E+01		7.125557E+00		7.676230E+02		7.489766E+02		2.929643E+02		
2020-08-16 17.06.21	6287	(0) OK	2.462016E+02		7.802840E+01		1.491363E+01		3.366742E+01		3.366742E+01		4.079495E+01		7.127533E+00		7.660574E+02		7.490119E+02		2.928275E+02		
2020-08-16 17.07.21	6288	(0) OK	2.455808E+02		7.784432E+01		1.492113E+01		3.369372E+01		3.369372E+01		4.082550E+01		7.131783E+00		7.673137E+02		7.494510E+02		2.925793E+02		
2020-08-16 17.08.21	6289	(0) OK	2.457029E+02		7.787793E+01		1.491812E+01		3.368922E+01		3.368922E+01		4.081084E+01		7.121620E+00		7.664616E+02		7.494452E+02		2.926787E+02		
2020-08-16 17.09.21	6290	(0) OK	2.460838E+02		7.799202E+01		1.491419E+01		3.367278E+01		3.367278E+01		4.079913E+01		7.126350E+00		7.660190E+02		7.494066E+02		2.928087E+02		
2020-08-16 17.10.21	6291	(0) OK	2.466921E+02		7.816056E+01		1.489988E+01		3.365016E+01		3.365016E+01		4.077316E+01		7.123001E+00		7.653417E+02		7.493094E+02		2.932821E+02		
2020-08-16 17.11.21	6292	(0) OK	2.484241E+02		7.869799E+01		1.489321E+01		3.357108E+01		3.357108E+01		4.069577E+01		7.124687E+00		7.627285E+02		7.495244E+02		2.935027E+02		
2020-08-16 17.12.21	6293	(0) OK	2.481901E+02		7.862843E+01		1.489590E+01		3.358094E+01		3.358094E+01		4.070021E+01		7.119270E+00		7.627409E+02		7.494352E+02		2.934138E+02		
2020-08-16 17.13.21	6294	(0) OK	2.477966E+02		7.850024E+01		1.489383E+01		3.360046E+01		3.360046E+01		4.072884E+01		7.128380E+00		7.641857E+02		7.502161E+02		2.934822E+02		
2020-08-16 17.14.21	6295	(0) OK	2.484622E+02		7.869076E+01		1.488191E+01		3.357430E+01		3.357430E+01		4.070822E+01		7.133926E+00		7.626288E+02		7.498637E+02		2.938765E+02		
2020-08-16 17.15.21	6296	(0) OK	2.508177E+02		7.942158E+01		1.487309E+01		3.346771E+01		3.346771E+01		4.059915E+01		7.131439E+00		7.597850E+02		7.496392E+02		2.941683E+02		
2020-08-16 17.16.21	6297	(0) OK	2.527805E+02		8.003834E+01		1.487033E+01		3.337778E+01		3.337778E+01		4.049986E+01		7.122078E+00		7.570983E+02		7.499152E+02		2.942593E+02		
2020-08-16 17.17.21	6298	(0) OK	2.534989E+02		8.026297E+01		1.486870E+01		3.334536E+01		3.334536E+01		4.047456E+01		7.129204E+00		7.556072E+02		7.495641E+02		2.943132E+02		
2020-08-16 17.18.21	6299	(0) OK	2.541309E+02		8.045417E+01		1.486361E+01		3.331853E+01		3.331853E+01		4.044411E+01		7.125572E+00		7.547465E+02		7.495217E+02		2.944818E+02		
2020-08-16 17.19.21	6300	(0) OK	2.551026E+02		8.073794E+01		1.484997E+01		3.328001E+01		3.328001E+01		4.040430E+01		7.124283E+00		7.540350E+02		7.498027E+02		2.949328E+02		
2020-08-16 17.20.21	6301	(0) OK	2.574778E+02		8.149659E+01		1.485388E+01		3.317027E+01		3.317027E+01		4.030086E+01		7.130585E+00		7.510052E+02		7.495222E+02		2.948035E+02		
2020-08-16 17.21.21	6302	(0) OK	2.576448E+02		8.155387E+01		1.485637E+01		3.316162E+01		3.316162E+01		4.029199E+01		7.130371E+00		7.509194E+02		7.499622E+02		2.947211E+02		
2020-08-16 17.22.21	6303	(0) OK	2.569526E+02		8.133336E+01		1.485558E+01		3.319331E+01		3.319331E+01		4.031812E+01		7.124809E+00		7.515751E+02		7.503011E+02		2.947473E+02		
2020-08-16 17.23.21	6304	(0) OK	2.576686E+02		8.153068E+01		1.483903E+01		3.316818E+01		3.316818E+01		4.029549E+01		7.127304E+00		7.507189E+02		7.499569E+02		2.952946E+02		
2020-08-16 17.24.21	6305	(0) OK	2.592987E+02		8.205698E+01		1.484492E+01		3.309219E+01		3.309219E+01		4.022227E+01		7.130081E+00		7.488216E+02		7.500134E+02		2.950997E+02		
2020-08-16 17.25.21	6306	(0) OK	2.583192E+02		8.175813E+01		1.485118E+01		3.313348E+01		3.313348E+01		4.025920E+01		7.125725E+00		7.497657E+02		7.502153E+02		2.948926E+02		
2020-08-16 17.26.21	6307	(0) OK	2.571085E+02		8.137975E+01		1.485391E+01		3.318697E+01		3.318697E+01		4.030833E+01		7.121361E+00		7.511356E+02		7.501533E+02		2.948026E+02		
2020-08-16 17.27.21	6308	(0) OK	2.571770E+02		8.139731E+01		1.485160E+01		3.318489E+01		3.318489E+01		4.031235E+01		7.127457E+00		7.515255E+02		7.499899E+02		2.948790E+02		
2020-08-16 17.28.21	6309	(0) OK	2.579641E+02		8.163628E+01		1.484586E+01		3.315183E+01		3.315183E+01		4.027776E+01		7.125923E+00		7.506186E+02		7.500090E+02		2.950688E+02		
2020-08-16 17.29.21	6310	(0) OK	2.570168E+02		8.134449E+01		1.485037E+01		3.319269E+01		3.319269E+01		4.031648E+01		7.123795E+00		7.517820E+02		7.499556E+02		2.949196E+02		
2020-08-16 17.30.21	6311	(0) OK	2.570055E+02		8.133652E+01		1.484789E+01		3.319429E+01		3.319429E+01		4.032278E+01		7.128494E+00		7.517463E+02		7.501154E+02		2.950015E+02		
2020-08-16 17.31.21	6312	(0) OK	2.622483E+02		8.293052E+01		1.481166E+01		3.297539E+01		3.297539E+01		4.010172E+01		7.126328E+00		7.448798E+02		7.500538E+02		2.961999E+02		
2020-08-16 17.32.21	6313	(0) OK	2.642867E+02		8.361463E+01		1.483345E+01		3.287605E+01		3.287605E+01		3.999895E+01		7.122902E+00		7.422077E+02		7.499549E+02		2.954792E+02		
2020-08-16 17.33.21	6314	(0) OK	2.621597E+02		8.293548E+01		1.482999E+01		3.297127E+01		3.297127E+01		4.009877E+01		7.127502E+00		7.446111E+02		7.501765E+02		2.955936E+02		
2020-08-16 17.34.21	6315	(0) OK	2.608774E+02		8.253242E+01		1.483142E+01		3.302757E+01		3.302757E+01		4.014882E+01		7.121246E+00		7.466326E+02		7.500670E+02		2.955462E+02		
2020-08-16 17.35.21	6316	(0) OK	2.603704E+02		8.237837E+01		1.483498E+01		3.304861E+01		3.304861E+01		4.017928E+01		7.130661E+00		7.478010E+02		7.502036E+02		2.954286E+02		
2020-08-16 17.36.21	6317	(0) OK	2.591369E+02		8.199432E+01		1.483848E+01		3.310229E+01		3.310229E+01		4.022586E+01		7.123573E+00		7.487206E+02		7.501771E+02		2.953127E+02		
2020-08-16 17.37.21	6318	(0) OK	2.584755E+02		8.179180E+01		1.484229E+01		3.313035E+01		3.313035E+01		4.025951E+01		7.129158E+00		7.504412E+02		7.500503E+02		2.951869E+02		
2020-08-16 17.38.21	6319	(0) OK	2.581520E+02		8.168488E+01		1.483973E+01		3.314605E+01		3.314605E+01		4.027397E+01		7.127922E+00		7.505139E+02		7.501990E+02		2.952715E+02		
2020-08-16 17.39.21	6320	(0) OK	2.577564E+02		8.155669E+01		1.483803E+01		3.316466E+01		3.316466E+01		4.028842E+01		7.123764E+00		7.512717E+02		7.502629E+02		2.953278E+02		
2020-08-16 17.40.21	6321	(0) OK	2.578407E+02		8.158396E+01		1.483836E+01		3.316070E+01		3.316070E+01		4.028928E+01		7.128578E+00		7.507775E+02		7.502173E+02		2.953167E+02		
2020-08-16 17.41.21	6322	(0) OK	2.576514E+02		8.151839E+01		1.483513E+01		3.317068E+01		3.317068E+01		4.029576E+01		7.125084E+00		7.508944E+02		7.501920E+02		2.954236E+02		
2020-08-16 17.42.21	6323	(0) OK	2.581627E+02		8.166162E+01		1.482469E+01		3.315219E+01		3.315219E+01		4.028210E+01		7.129913E+00		7.505750E+02		7.500469E+02		2.957690E+02		
2020-08-16 17.43.21	6324	(0) OK	2.588227E+02		8.187026E+01		1.482462E+01		3.312251E+01		3.312251E+01		4.024458E+01		7.122078E+00		7.502449E+02		7.507251E+02		2.957712E+02		
2020-08-16 17.44.21	6325	(0) OK	2.590017E+02		8.193092E+01		1.482686E+01		3.311347E+01		3.311347E+01		4.023953E+01		7.126060E+00		7.494674E+02		7.502164E+02		2.956971E+02		
2020-08-16 17.45.21	6326	(0) OK	2.586565E+02		8.183685E+01		1.483539E+01		3.312524E+01		3.312524E+01		4.024805E+01		7.122810E+00		7.495270E+02		7.500610E+02		2.954149E+02		
2020-08-16 17.46.21	6327	(0) OK	2.581626E+02		8.169287E+01		1.484234E+01		3.314442E+01		3.314442E+01		4.026782E+01		7.123398E+00		7.501272E+02		7.500915E+02		2.951850E+02		
2020-08-16 17.47.21	6328	(0) OK	2.580374E+02		8.165203E+01		1.484163E+01		3.315038E+01		3.315038E+01		4.027911E+01		7.128731E+00		7.503415E+02		7.501500E+02		2.952086E+02		
2020-08-16 17.48.21	6329	(0) OK	2.582737E+02		8.172426E+01		1.484022E+01		3.314035E+01		3.314035E+01		4.027147E+01		7.131119E+00		7.500140E+02		7.502976E+02		2.952554E+02		
2020-08-16 17.49.21	6330	(0) OK	2.620400E+02		8.288265E+01		1.482165E+01		3.298022E+01		3.298022E+01		4.010573E+01		7.125504E+00		7.450645E+02		7.503354E+02		2.958693E+02		
2020-08-16 17.50.21	6331	(0) OK	2.640563E+02		8.352211E+01		1.482262E+01		3.289089E+01		3.289089E+01		4.001302E+01		7.122124E+00		7.422248E+02		7.500801E+02		2.958374E+02		
2020-08-16 17.51.21	6332	(0) OK	2.611018E+02		8.258589E+01		1.482165E+01		3.302188E+01		3.302188E+01		4.014928E+01		7.127396E+00		7.462516E+02		7.502111E+02		2.958695E+02		
2020-08-16 17.52.21	6333	(0) OK	2.634185E+02		8.329065E+01		1.480614E+01		3.292615E+01		3.292615E+01		4.004872E+01		7.122574E+00		7.427897E+02		7.501621E+02		2.963823E+02		
2020-08-16 17.53.21	6334	(0) OK	2.648546E+02		8.375847E+01		1.481373E+01		3.285981E+01		3.285981E+01		3.998920E+01		7.129387E+00		7.413511E+02		7.501905E+02		2.961314E+02		
2020-08-16 17.54.21	6335	(0) OK	2.632991E+02		8.326927E+01		1.481522E+01		3.292743E+01		3.292743E+01		4.005302E+01		7.125595E+00		7.430757E+02		7.500194E+02		2.960820E+02		
2020-08-16 17.55.21	6336	(0) OK	2.625896E+02		8.304204E+01		1.481362E+01		3.295943E+01		3.295943E+01		4.008781E+01		7.128380E+00		7.442534E+02		7.501512E+02		2.961350E+02		
2020-08-16 17.56.21	6337	(0) OK	2.639348E+02		8.345203E+01		1.480512E+01		3.290389E+01		3.290389E+01		4.002899E+01		7.125099E+00		7.432917E+02		7.503791E+02		2.964161E+02		
2020-08-16 17.57.21	6338	(0) OK	2.637586E+02		8.340853E+01		1.481185E+01		3.290868E+01		3.290868E+01		4.003571E+01		7.127022E+00		7.427100E+02		7.504189E+02		2.961935E+02		
2020-08-16 17.58.21	6339	(0) OK	2.626683E+02		8.306587E+01		1.481304E+01		3.295621E+01		3.295621E+01		4.008089E+01		7.124680E+00		7.441608E+02		7.501763E+02		2.961541E+02		
2020-08-16 17.59.21	6340	(0) OK	2.611156E+02		8.257922E+01		1.481548E+01		3.302397E+01		3.302397E+01		4.015224E+01		7.128265E+00		7.468851E+02		7.502327E+02		2.960734E+02		
2020-08-16 18.00.21	6341	(0) OK	2.610024E+02		8.253600E+01		1.481135E+01		3.303082E+01		3.303082E+01		4.016005E+01		7.129227E+00		7.478959E+02		7.514850E+02		2.962101E+02		
2020-08-16 18.01.21	6342	(0) OK	2.617997E+02		8.279504E+01		1.481520E+01		3.299371E+01		3.299371E+01		4.011293E+01		7.119225E+00		7.459979E+02		7.512435E+02		2.960827E+02		
2020-08-16 18.02.21	6343	(0) OK	2.612706E+02		8.262664E+01		1.481459E+01		3.301747E+01		3.301747E+01		4.014343E+01		7.125961E+00		7.467302E+02		7.509597E+02		2.961028E+02		
2020-08-16 18.03.21	6344	(0) OK	2.613109E+02		8.264016E+01		1.481503E+01		3.301549E+01		3.301549E+01		4.014430E+01		7.128815E+00		7.465700E+02		7.507991E+02		2.960883E+02		
2020-08-16 18.04.21	6345	(0) OK	2.612155E+02		8.261245E+01		1.481640E+01		3.301913E+01		3.301913E+01		4.014433E+01		7.125206E+00		7.470024E+02		7.508889E+02		2.960429E+02		
2020-08-16 18.05.21	6346	(0) OK	2.646848E+02		8.368695E+01		1.480390E+01		3.287154E+01		3.287154E+01		3.999298E+01		7.121445E+00		7.421422E+02		7.510553E+02		2.964562E+02		
2020-08-16 18.06.21	6347	(0) OK	2.665362E+02		8.426433E+01		1.479954E+01		3.279274E+01		3.279274E+01		3.992274E+01		7.130005E+00		7.395305E+02		7.509609E+02		2.966004E+02		
2020-08-16 18.07.21	6348	(0) OK	2.692657E+02		8.512618E+01		1.479896E+01		3.267524E+01		3.267524E+01		3.980092E+01		7.125679E+00		7.360590E+02		7.509097E+02		2.966196E+02		
2020-08-16 18.08.21	6349	(0) OK	2.726772E+02		8.619781E+01		1.479525E+01		3.253169E+01		3.253169E+01		3.965309E+01		7.121399E+00		7.312910E+02		7.508663E+02		2.967425E+02		
2020-08-16 18.09.21	6350	(0) OK	2.757227E+02		8.715560E+01		1.479265E+01		3.240509E+01		3.240509E+01		3.952795E+01		7.122864E+00		7.278965E+02		7.509601E+02		2.968284E+02		
2020-08-16 18.10.21	6351	(0) OK	2.738499E+02		8.657456E+01		1.479848E+01		3.248090E+01		3.248090E+01		3.960123E+01		7.120323E+00		7.301333E+02		7.508368E+02		2.966355E+02		
